"naics" "year" "Y" "K" "L" "M"
315192 2009 94.5996246337891 327.799987792969 0.400000005960464 58.8814277648926
315211 1990 1471.17907714844 326.700012207031 68.9000015258789 655.490295410156
315211 1991 1487.42004394531 320.200012207031 66.4000015258789 671.902282714844
315211 1992 1555.19750976562 314.299987792969 67.5999984741211 714.274047851562
315211 1993 1551.02880859375 313.5 64.5 716.681396484375
315211 1994 1542.14282226562 311.600006103516 61.5 714.598999023438
315211 1995 1497.26440429688 311.399993896484 58.7000007629395 683.025146484375
315211 1996 1456.77038574219 312.600006103516 50.7000007629395 676.040161132812
315211 1997 1534 308.100006103516 50.4000015258789 301.100006103516
315211 1998 1859.27014160156 322.700012207031 42.4000015258789 674.693542480469
315211 1999 1496.259765625 359.299987792969 35.5 466.804168701172
315211 2000 1317.35290527344 368.700012207031 31.5 433.825317382812
315211 2001 959.980346679688 372.700012207031 28.2000007629395 245.939239501953
315211 2002 858.358032226562 369.600006103516 23 159.213470458984
315211 2003 687.090393066406 357.399993896484 20.5 131.955276489258
315211 2004 800 343 19.3999996185303 188.895263671875
315211 2005 855.687377929688 341.700012207031 18 182.535293579102
315211 2006 1055.41711425781 335.299987792969 18 227.1982421875
315211 2007 942.613647460938 327.100006103516 18.1000003814697 273.779022216797
315211 2008 528.853393554688 326.600006103516 15.3999996185303 160.506744384766
315211 2009 506.511596679688 314.600006103516 11.5 153.471633911133
315212 1990 3520.7001953125 551.900024414062 197.699996948242 1728.12268066406
315212 1991 3456.81127929688 548.200012207031 191.100006103516 1761.40209960938
315212 1992 3743.10009765625 535.299987792969 185.300003051758 2001.0048828125
315212 1993 3940.25952148438 535.400024414062 194.199996948242 2101.25
315212 1994 4066.4658203125 527.400024414062 185.699996948242 2186.47534179688
315212 1995 4115.8955078125 527 187.399993896484 2147.69946289062
315212 1996 4048.18896484375 527.400024414062 173.899993896484 2066.7373046875
315212 1997 4002.89990234375 527 147.399993896484 1041.90002441406
315212 1998 3589.87109375 603.700012207031 119.800003051758 1147.21081542969
315212 1999 3158.23413085938 633.700012207031 82 994.560485839844
315212 2000 2710.76000976562 666.5 66.8000030517578 968.185974121094
315212 2001 2032.21020507812 688.900024414062 49.5999984741211 794.055297851562
315212 2002 2632.86865234375 706.700012207031 77.5999984741211 665.738220214844
315212 2003 2237.80004882812 700.799987792969 65.9000015258789 596.634155273438
315212 2004 2772.62719726562 685.900024414062 59.2000007629395 918.884887695312
315212 2005 3162.05200195312 730.700012207031 52.5 962.778625488281
315212 2006 4233.529296875 759.099975585938 50.0999984741211 1303.61474609375
315212 2007 4095.59716796875 780.900024414062 48.0999984741211 1724.06225585938
315212 2008 2310.7421875 792.099975585938 41 1016.74322509766
315212 2009 2246.810546875 794.5 30.5 970.522705078125
315221 1990 767.421813964844 152.399993896484 12.1999998092651 357.270599365234
315221 1991 754.925048828125 153.600006103516 9.60000038146973 355.460479736328
315221 1992 776.995788574219 149 10.5 378.605926513672
315221 1993 608.281555175781 145.699996948242 9.30000019073486 332.831512451172
315221 1994 677.435852050781 143.699996948242 8.69999980926514 369.104187011719
315221 1995 595.136779785156 140.5 6.40000009536743 287.246704101562
315221 1996 585.240966796875 136.399993896484 5.59999990463257 299.47021484375
315221 1997 1404.19995117188 132.199996948242 9.80000019073486 614.5
315221 1998 735.551147460938 132.899993896484 7 330.127075195312
315221 1999 1924.80151367188 133.100006103516 7.5 909.487060546875
315221 2000 1834.25463867188 137.199996948242 5.30000019073486 1075.11730957031
315221 2001 546.481689453125 139 3.09999990463257 298.827362060547
315221 2002 259.661376953125 140.600006103516 1.70000004768372 155.326370239258
315221 2003 244.644638061523 135.199996948242 1.39999997615814 131.968002319336
315221 2004 165.134857177734 129.199996948242 1.10000002384186 85.8590698242188
315221 2005 135.692916870117 122.900001525879 0.899999976158142 67.5979385375977
315221 2006 87.7570953369141 118 0.699999988079071 40.3445243835449
315221 2007 55.9488716125488 112.300003051758 0.5 24.7396430969238
315221 2008 51.5748023986816 106.400001525879 0.5 22.5601501464844
315221 2009 36.4226150512695 100.800003051758 0.400000005960464 16.594259262085
315222 1990 2651.72412109375 666.700012207031 38.0999984741211 1146.11926269531
315222 1991 2436.27758789062 642.799987792969 34.4000015258789 1103.07971191406
315222 1992 2352.947265625 621.5 34.5 1041.24914550781
315222 1993 2370.76440429688 598.700012207031 32.2999992370605 957.08984375
315222 1994 2301.33325195312 577 27 947.962829589844
315222 1995 2019.97961425781 557.5 24.6000003814697 798.815063476562
315222 1996 1925.48022460938 539.099975585938 21.5 726.16259765625
315222 1997 2082.89990234375 517.599975585938 21.8999996185303 1036.69995117188
315222 1998 1861.56066894531 510.399993896484 21.2000007629395 946.755859375
315222 1999 1798.46154785156 504.100006103516 19.6000003814697 793.462036132812
315222 2000 1764.65515136719 497.899993896484 17.2000007629395 809.097595214844
315222 2001 1401.72912597656 494.200012207031 14.6000003814697 613.943054199219
315222 2002 1028.98559570312 517.099975585938 10.6000003814697 441.207183837891
315222 2003 1413.67602539062 501.100006103516 10 598.196899414062
315222 2004 1287.11242675781 486.200012207031 9.5 564.294067382812
315222 2005 1358.55078125 470.5 9.39999961853027 609.816833496094
315222 2006 1089.056640625 466.899993896484 7.80000019073486 486.300323486328
315222 2007 828.070190429688 456.299987792969 7 396.300842285156
315222 2008 741.958618164062 442.399993896484 6.59999990463257 359.580474853516
315222 2009 543.5087890625 427.600006103516 5 263.890228271484
315223 1990 4499.0302734375 872.700012207031 58.7999992370605 2190.65673828125
315223 1991 4623.9541015625 861.200012207031 58.0999984741211 2192.78857421875
315223 1992 5809.375 850.5 70.5999984741211 2958.82983398438
315223 1993 4872.23876953125 878.5 60.9000015258789 2659.357421875
315223 1994 4950.1494140625 888 61.7000007629395 2579.51245117188
315223 1995 5017.32666015625 911.400024414062 59.2000007629395 2616.54858398438
315223 1996 4793.75 927.5 49.2000007629395 2574.19458007812
315223 1997 6916.2001953125 916 52.5999984741211 3676.69995117188
315223 1998 6790.36865234375 926.099975585938 44.2999992370605 3581.552734375
315223 1999 5426.30517578125 946.200012207031 38.2000007629395 3165.3203125
315223 2000 4203.2587890625 973 30 2592.3408203125
315223 2001 3955.82836914062 997.099975585938 24.7000007629395 2390.03393554688
315223 2002 1980.78112792969 999.099975585938 10.8999996185303 1211.25671386719
315223 2003 2102.2705078125 958.599975585938 10.1000003814697 1202.74572753906
315223 2004 1597.62878417969 916.099975585938 9.39999961853027 918.193176269531
315223 2005 1472.45629882812 871.5 9 850.90625
315223 2006 1088.27160644531 844.200012207031 7.40000009536743 603.112182617188
315223 2007 768.705383300781 806.900024414062 6.59999990463257 445.068908691406
315223 2008 701.414123535156 763.599975585938 6.19999980926514 405.606048583984
315223 2009 514.822143554688 724.099975585938 4.69999980926514 297.508056640625
315224 1990 6211.830078125 1427.09997558594 63.4000015258789 2721.97998046875
315224 1991 6882.96923828125 1398.80004882812 62.0999984741211 3115.30419921875
315224 1992 6628.21044921875 1369.09997558594 60.5999984741211 2947.74462890625
315224 1993 7099.17041015625 1372.09997558594 60.4000015258789 3301.89697265625
315224 1994 7260.26708984375 1375.90002441406 63.4000015258789 3279.60180664062
315224 1995 7448.82763671875 1368.09997558594 61 3309.71215820312
315224 1996 7519.39697265625 1375 54.4000015258789 3687.55737304688
315224 1997 7152.39990234375 1363.59997558594 45.2000007629395 3879.89990234375
315224 1998 6998.142578125 1344.59997558594 46.5 3400.55322265625
315224 1999 6335.25341796875 1341.59997558594 42.2000007629395 3135.15600585938
315224 2000 5888.337890625 1319.80004882812 37.7000007629395 2887.8310546875
315224 2001 6110.341796875 1294.59997558594 35.7999992370605 3122.27465820312
315224 2002 5080.09814453125 1274.5 21.2000007629395 2522.42260742188
315224 2003 4254.7783203125 1248 15.1000003814697 1963.54333496094
315224 2004 2477.18798828125 1207.09997558594 10.6999998092651 1142.17858886719
315224 2005 1675.85864257812 1156.80004882812 7.59999990463257 766.974731445312
315224 2006 850.646789550781 1118.69995117188 4.30000019073486 360.438018798828
315224 2007 346.502471923828 1068 2.40000009536743 146.468765258789
315224 2008 317.549011230469 1012.90002441406 2.20000004768372 132.861419677734
315224 2009 234.104049682617 961.400024414062 1.70000004768372 97.4756622314453
315225 1990 1625 243.199996948242 28.3999996185303 657.662048339844
315225 1991 1541.24853515625 246.399993896484 27.7999992370605 659.392883300781
315225 1992 1660.56652832031 247.399993896484 29.3999996185303 735.778198242188
315225 1993 1726.0126953125 255.399993896484 27.1000003814697 785.969787597656
315225 1994 1743.96643066406 260 25.7000007629395 832.319030761719
315225 1995 1854.41479492188 263.600006103516 25.7999992370605 852.367614746094
315225 1996 1937.85144042969 260.299987792969 21.1000003814697 776.86181640625
315225 1997 1865.30004882812 260.100006103516 23.2999992370605 914.400024414062
315225 1998 1818.55151367188 273.299987792969 22.3999996185303 896.709716796875
315225 1999 1671.65515136719 277.399993896484 20.5 909.787231445312
315225 2000 1882.44567871094 280.899993896484 19 1097.68701171875
315225 2001 1772.37622070312 284.299987792969 17.8999996185303 1037.91955566406
315225 2002 1927.46264648438 280 12.8999996185303 1083.64721679688
315225 2003 2071.32861328125 279.700012207031 11.3999996185303 1077.05456542969
315225 2004 1591.3173828125 275.399993896484 10.1999998092651 823.940368652344
315225 2005 1480.69653320312 267.200012207031 9.5 764.493957519531
315225 2006 1137.37170410156 272.5 7.59999990463257 542.142639160156
315225 2007 807.614196777344 267.100006103516 6.59999990463257 403.86474609375
315225 2008 735.441772460938 258.399993896484 6.19999980926514 364.830688476562
315225 2009 532.558166503906 247.5 4.69999980926514 267.682891845703
315228 1990 2028.77465820312 385.799987792969 35.7999992370605 875.399841308594
315228 1991 2018.47143554688 381.899993896484 36 870.417297363281
315228 1992 2161.23291015625 381.700012207031 32.2000007629395 960.077270507812
315228 1993 2319.89672851562 385.899993896484 32.7000007629395 1027.00268554688
315228 1994 2326.02465820312 390 28 1074.87841796875
315228 1995 2249.84716796875 401.600006103516 28 1043.5966796875
315228 1996 2179.49487304688 418.700012207031 23.2999992370605 983.374694824219
315228 1997 1877.90002441406 417.799987792969 24.6000003814697 1015.09997558594
315228 1998 1844.55444335938 436.899993896484 23.2999992370605 999.628479003906
315228 1999 1398.51623535156 426.600006103516 19.7000007629395 768.499816894531
315228 2000 1377.55895996094 425.5 16.6000003814697 792.001892089844
315228 2001 1238.20336914062 426.5 14.8000001907349 725.478393554688
315228 2002 1084.80639648438 423.200012207031 10.6999998092651 646.47119140625
315228 2003 1136.68994140625 411.200012207031 8.69999980926514 622.294311523438
315228 2004 854.382507324219 397.200012207031 7.19999980926514 462.311462402344
315228 2005 779.741821289062 381.299987792969 6.30000019073486 417.908081054688
315228 2006 563.886108398438 373.100006103516 4.59999990463257 289.504699707031
315228 2007 397.262939453125 359.5 3.70000004768372 210.047393798828
315228 2008 360.5009765625 347.899993896484 3.5 190.714248657227
315228 2009 257.378570556641 331.899993896484 2.59999990463257 139.879440307617
315231 1990 3326.82104492188 683 43.2000007629395 1525.83483886719
315231 1991 3602.17163085938 665.099975585938 41.4000015258789 1567.396484375
315231 1992 3777.86010742188 642.799987792969 41.4000015258789 1719.89428710938
315231 1993 3805.01049804688 632.900024414062 40 1840.89526367188
315231 1994 3927.49731445312 624.099975585938 37.0999984741211 2045.82873535156
315231 1995 4138.037109375 601.599975585938 35 2161.1513671875
315231 1996 3817.1748046875 582.200012207031 28.6000003814697 2040.39892578125
315231 1997 3910.39990234375 563.299987792969 26.1000003814697 2155.5
315231 1998 3606.22534179688 556 23.1000003814697 1958.46960449219
315231 1999 4019.44702148438 548.299987792969 20.2999992370605 2237.92553710938
315231 2000 3624.87719726562 544.5 17.7000007629395 2320.80883789062
315231 2001 3421.40014648438 534 16.5 2238.01513671875
315231 2002 2569.04760742188 522.299987792969 11.8999996185303 1594.62536621094
315231 2003 1831.47424316406 518 9 1088.4384765625
315231 2004 1374.52734375 509.100006103516 6.19999980926514 775.630310058594
315231 2005 1099.60314941406 491.600006103516 4.5 579.760375976562
315231 2006 902.649597167969 477.600006103516 3.20000004768372 464.604919433594
315231 2007 609.699340820312 460.899993896484 1.79999995231628 304.574584960938
315231 2008 512.644775390625 440.100006103516 1.5 252.246353149414
315231 2009 331.912872314453 419.899993896484 1.20000004768372 160.851867675781
315232 1990 4310.234375 593.200012207031 42.9000015258789 2115.92749023438
315232 1991 4299.47998046875 588.5 40.5999984741211 2157.65454101562
315232 1992 4278.47705078125 576.900024414062 37.2000007629395 2259.14331054688
315232 1993 4246.9287109375 574.400024414062 35.0999984741211 2268.5771484375
315232 1994 4406.6064453125 560.5 33.5 2452.71752929688
315232 1995 4009.486328125 553.799987792969 30.7000007629395 2258.50537109375
315232 1996 3890.79223632812 534.099975585938 26.3999996185303 2134.3837890625
315232 1997 3995.10009765625 514.900024414062 26.2000007629395 2409.60009765625
315232 1998 4444.8310546875 516.900024414062 29.2000007629395 2671.23461914062
315232 1999 4633.36669921875 619.5 31.1000003814697 3046.77954101562
315232 2000 4408.69580078125 674.200012207031 29.2999992370605 3062.59790039062
315232 2001 5327.0830078125 762.799987792969 27.7000007629395 3579.23046875
315232 2002 4544.46630859375 776.799987792969 15 2965.37841796875
315232 2003 3894.79467773438 763.5 13.6000003814697 2481.47583007812
315232 2004 3547.19995117188 749 11.3999996185303 2194.32446289062
315232 2005 3493.02075195312 720.299987792969 10.1999998092651 2073.95532226562
315232 2006 3618.01977539062 710.200012207031 9.39999961853027 2162.5849609375
315232 2007 3141.90112304688 697.400024414062 7.5 1929.5830078125
315232 2008 2641.69873046875 661.700012207031 6.30000019073486 1600.234375
315232 2009 1730.26818847656 632.400024414062 4.80000019073486 1020.17272949219
315233 1990 5461.38623046875 938.700012207031 51.2999992370605 2648.86352539062
315233 1991 5150.24169921875 932.5 49.9000015258789 2706.22265625
315233 1992 4801.0537109375 903.299987792969 40.5 2656.31713867188
315233 1993 4969.818359375 884.400024414062 41.7999992370605 2709.19995117188
315233 1994 5778.90576171875 863.700012207031 41 3154.92626953125
315233 1995 6255.57763671875 856.599975585938 45.2999992370605 3364.552734375
315233 1996 6043.8251953125 858.200012207031 41.4000015258789 3081.40161132812
315233 1997 5009.2998046875 864.599975585938 28.2999992370605 3081.60009765625
315233 1998 4686.49462890625 860.099975585938 29.2000007629395 2852.97705078125
315233 1999 5335.3173828125 899.5 28.7999992370605 3280.43823242188
315233 2000 5194.76806640625 930.700012207031 30 3329.57250976562
315233 2001 4703.07275390625 937.200012207031 22.2999992370605 3013.40209960938
315233 2002 3608.16748046875 960.200012207031 15.8999996185303 2330.96484375
315233 2003 2993.19311523438 941.299987792969 14.6000003814697 1873.48596191406
315233 2004 2642.357421875 920.5 12.3999996185303 1597.94873046875
315233 2005 2534.49633789062 888.299987792969 11.1000003814697 1462.16857910156
315233 2006 2599.49755859375 868.900024414062 10.3999996185303 1480.83422851562
315233 2007 2284.91333007812 847.099975585938 8.30000019073486 1291.86254882812
315233 2008 1895.69567871094 821.299987792969 7 1067.05834960938
315233 2009 1238.85046386719 787.5 5.30000019073486 680.280029296875
315234 1990 3891.22802734375 612 30.1000003814697 2246.60693359375
315234 1991 3932.22119140625 599.799987792969 30.7999992370605 2351.98657226562
315234 1992 3921.15185546875 583.5 31.2000007629395 2373.24340820312
315234 1993 4022.107421875 575.099975585938 31.2999992370605 2497.3486328125
315234 1994 3687.6416015625 563.400024414062 27.8999996185303 2321.8896484375
315234 1995 3410.65234375 549.400024414062 25 2068.69384765625
315234 1996 3436.81103515625 541 21.3999996185303 1962.57836914062
315234 1997 3759.30004882812 522.099975585938 20.2999992370605 2196
315234 1998 3395.763671875 517.700012207031 18.1000003814697 2041.82092285156
315234 1999 2130.67846679688 519.200012207031 12.8999996185303 1414.7578125
315234 2000 1752.49755859375 507.600006103516 10.6999998092651 1082.19030761719
315234 2001 1823.673828125 494.299987792969 9.5 1066.61108398438
315234 2002 1240.01977539062 479.100006103516 5.40000009536743 696.25634765625
315234 2003 940.575378417969 466.600006103516 4.5 517.096923828125
315234 2004 759.861267089844 453.200012207031 3.5 407.309692382812
315234 2005 664.525695800781 436.600006103516 2.90000009536743 344.070678710938
315234 2006 616.419372558594 423 2.40000009536743 321.355316162109
315234 2007 484.304046630859 408.799987792969 1.79999995231628 257.587768554688
315234 2008 405.974517822266 394.700012207031 1.5 213.339309692383
315234 2009 265.631072998047 378.200012207031 1.10000002384186 136.043746948242
315239 1990 5247.05859375 763.599975585938 53.9000015258789 2504.453125
315239 1991 5201.13623046875 760.700012207031 51.4000015258789 2555.3642578125
315239 1992 6849.94873046875 745.099975585938 60 3570.28564453125
315239 1993 7582.61328125 764.400024414062 67.5 3912.48901367188
315239 1994 7405.6875 761.099975585938 64.5999984741211 3800.61279296875
315239 1995 7546.8037109375 777.099975585938 64.3000030517578 3664.64086914062
315239 1996 7551.0703125 793.700012207031 62.5999984741211 3677.79345703125
315239 1997 8158.7998046875 804.599975585938 56.9000015258789 4633.10009765625
315239 1998 7421.53515625 877.700012207031 56.4000015258789 4254.69091796875
315239 1999 8629.482421875 867.200012207031 60.5999984741211 4964.59375
315239 2000 9871.7548828125 986.599975585938 57.0999984741211 6167.50634765625
315239 2001 7833.33349609375 1075.59997558594 50.0999984741211 4783.27587890625
315239 2002 6994.60009765625 1098.19995117188 26.7000007629395 4182.6787109375
315239 2003 5470.85400390625 1081.5 23.2999992370605 3139.572265625
315239 2004 4557.7734375 1058 19.1000003814697 2502.04028320312
315239 2005 4129.22900390625 1013.40002441406 16.5 2139.642578125
315239 2006 4003.22900390625 986.299987792969 14.8000001907349 2025.63818359375
315239 2007 3191.26586914062 953.900024414062 11.5 1651.08410644531
315239 2008 2720.19799804688 920.099975585938 9.69999980926514 1364.31604003906
315239 2009 1769.17077636719 871.599975585938 7.40000009536743 870.020751953125
315291 1990 1220.27307128906 203.600006103516 18.1000003814697 550.80810546875
315291 1991 1146.39172363281 202.899993896484 17 531.337951660156
315291 1992 1041.42126464844 197.800003051758 16 494.691040039062
315291 1993 1021.68676757812 193.199996948242 14.3999996185303 471.825408935547
315291 1994 1264.38635253906 188.100006103516 14.1000003814697 596.438903808594
315291 1995 1203.53894042969 181.899993896484 12.6000003814697 549.73193359375
315291 1996 1248.89331054688 176.199996948242 10.6999998092651 602.060913085938
315291 1997 945.099975585938 171.5 9.5 462.700012207031
315291 1998 1015.43829345703 169.5 8.89999961853027 533.116760253906
315291 1999 819.980102539062 185.100006103516 6.59999990463257 437.124786376953
315291 2000 711.881164550781 187.300003051758 4.69999980926514 402.729919433594
315291 2001 431.578948974609 185.199996948242 2.70000004768372 197.950942993164
315291 2002 322.877105712891 177.399993896484 2.70000004768372 168.697402954102
315291 2003 251.755264282227 171.600006103516 2.09999990463257 116.823799133301
315291 2004 193.887771606445 166.100006103516 1.39999997615814 96.3935165405273
315291 2005 138.961029052734 158.800003051758 1 66.9309158325195
315291 2006 101.691543579102 152.899993896484 0.699999988079071 47.8640289306641
315291 2007 40.1387519836426 144.800003051758 0.300000011920929 17.1744079589844
315291 2008 40.2366828918457 136.699996948242 0.300000011920929 17.3162822723389
315291 2009 26.2851600646973 129.100006103516 0.200000002980232 10.544132232666
315292 1990 653.8369140625 54.0999984741211 4.40000009536743 382.378082275391
315292 1991 480.924835205078 51.9000015258789 3.59999990463257 297.179779052734
315292 1992 458.121551513672 47.9000015258789 3.5 263.946441650391
315292 1993 410.314880371094 47 3.40000009536743 245.032730102539
315292 1994 398.720672607422 45.5999984741211 3.09999990463257 215.675476074219
315292 1995 332.863342285156 43 2.5 190.182037353516
315292 1996 302.263366699219 41 2.59999990463257 188.483840942383
315292 1997 244.699996948242 39.4000015258789 2.09999990463257 131.199996948242
315292 1998 215.773803710938 40.5 1.70000004768372 117.427253723145
315292 1999 256.138610839844 39.7000007629395 2.79999995231628 140.094711303711
315292 2000 303.254425048828 39.2999992370605 2.70000004768372 179.264205932617
315292 2001 315.628082275391 42.9000015258789 2.90000009536743 188.414108276367
315292 2002 192.835815429688 43.9000015258789 2.20000004768372 115.328811645508
315292 2003 169.430557250977 44.2999992370605 1.89999997615814 89.4275894165039
315292 2004 152.794418334961 44.5999984741211 1.39999997615814 86.0682830810547
315292 2005 136.51741027832 43.7000007629395 1.20000004768372 74.2593307495117
315292 2006 134.312805175781 44.7000007629395 1.20000004768372 75.2658767700195
315292 2007 93.3677825927734 43 0.800000011920929 55.9646110534668
315292 2008 88.5829925537109 41.4000015258789 0.800000011920929 56.0448684692383
315292 2009 58 40.0999984741211 0.600000023841858 34.0736427307129
315299 1990 890.089111328125 120.400001525879 16.7000007629395 370.220916748047
315299 1991 873.884643554688 119.099998474121 16.8999996185303 371.752319335938
315299 1992 928.953002929688 118.400001525879 15.5 411.714782714844
315299 1993 1052.35607910156 119.800003051758 15.8000001907349 491.702301025391
315299 1994 1119.74792480469 123.800003051758 15.3000001907349 514.897766113281
315299 1995 1226.24487304688 127.900001525879 17 577.440490722656
315299 1996 1241.72583007812 134 15.8999996185303 599.5732421875
315299 1997 993.200012207031 136 13.6000003814697 461.399993896484
315299 1998 935.236206054688 144 12.8999996185303 457.748992919922
315299 1999 883.480834960938 152.199996948242 13.1999998092651 427.193511962891
315299 2000 920.74365234375 162 13 433.246368408203
315299 2001 1004.32220458984 184.5 13.3999996185303 444.981201171875
315299 2002 1099.50634765625 185.199996948242 14.3000001907349 480.908233642578
315299 2003 1095.63488769531 185.5 13.6000003814697 434.191528320312
315299 2004 1120.21813964844 188.300003051758 11.6999998092651 486.255950927734
315299 2005 1137.94470214844 186.5 11.3000001907349 490.372161865234
315299 2006 1255.68920898438 196.600006103516 12.8000001907349 583.705078125
315299 2007 1067.29382324219 190.899993896484 10.3999996185303 512.280517578125
315299 2008 1046.86413574219 191.600006103516 9.69999980926514 512.863525390625
315299 2009 679.522155761719 190.5 7.59999990463257 312.15185546875
315991 1990 874.821838378906 158.399993896484 16.5 348.056365966797
315991 1991 926.504577636719 154.699996948242 15.8999996185303 377.36962890625
315991 1992 1085.90454101562 154.399993896484 18.7999992370605 470.449920654297
315991 1993 1140.10815429688 165.5 19.7000007629395 496.810302734375
315991 1994 1043.48742675781 177.100006103516 17.6000003814697 447.839660644531
315991 1995 1080.56127929688 181.399993896484 18 393.167907714844
315991 1996 996.632629394531 186.899993896484 17.1000003814697 378.564910888672
315991 1997 980.700012207031 198.300003051758 17.2000007629395 414.5
315991 1998 1026.80505371094 203.199996948242 16.7999992370605 395.644927978516
315991 1999 990.167175292969 205.899993896484 16.7000007629395 390.811279296875
315991 2000 984.139221191406 211.600006103516 16.2999992370605 410.807312011719
315991 2001 948.612487792969 220.300003051758 14.8999996185303 418.667510986328
315991 2002 689.070007324219 220.699996948242 8.89999961853027 309.545227050781
315991 2003 654.823303222656 214.100006103516 8.39999961853027 290.739440917969
315991 2004 572.011352539062 205.899993896484 7.40000009536743 257.712371826172
315991 2005 586.007446289062 196.5 6.80000019073486 263.85986328125
315991 2006 442.115051269531 190 5.80000019073486 196.305679321289
315991 2007 326.93359375 183.199996948242 4.5 144.833053588867
315991 2008 283.451324462891 175.300003051758 3.90000009536743 128.931991577148
315991 2009 249.527084350586 168 3.40000009536743 109.274551391602
315992 1990 576.949951171875 90.4000015258789 8 262.579864501953
315992 1991 535.057495117188 89.8000030517578 7 266.669342041016
315992 1992 471.736663818359 85.5999984741211 6.69999980926514 213.538330078125
315992 1993 524.462036132812 82.8000030517578 7 256.929595947266
315992 1994 590.528625488281 83.0999984741211 6.69999980926514 266.395751953125
315992 1995 541.286315917969 95.3000030517578 6.80000019073486 234.910705566406
315992 1996 556.231018066406 110.5 5.69999980926514 260.169494628906
315992 1997 672.599975585938 119.800003051758 6.40000009536743 340.100006103516
315992 1998 715.976318359375 121.300003051758 6.19999980926514 328.137084960938
315992 1999 460.784332275391 123.5 5.40000009536743 280.748321533203
315992 2000 416.505798339844 122.800003051758 5.09999990463257 265.092590332031
315992 2001 413.549621582031 119.699996948242 4.69999980926514 257.321746826172
315992 2002 277.724670410156 117.5 3 197.645858764648
315992 2003 256.816009521484 115.5 2.79999995231628 171.489349365234
315992 2004 217.69157409668 111.900001525879 2.40000009536743 139.969848632812
315992 2005 216.465103149414 107.300003051758 2.20000004768372 131.333084106445
315992 2006 156.255706787109 104.099998474121 1.79999995231628 89.1316680908203
315992 2007 112.007164001465 100.400001525879 1.39999997615814 59.205997467041
315992 2008 92.1422653198242 95.5999984741211 1.20000004768372 53.0998039245605
315992 2009 85.0042114257812 91.5 1.10000002384186 44.8987884521484
315993 1990 553.59912109375 62 7.40000009536743 250.488021850586
315993 1991 575.757568359375 62.9000015258789 6.40000009536743 270.126312255859
315993 1992 659.765197753906 61.7000007629395 7.5 319.450897216797
315993 1993 651.894775390625 63.2999992370605 6.30000019073486 319.973510742188
315993 1994 742.3603515625 63.4000015258789 6.19999980926514 358.529327392578
315993 1995 823.076904296875 61 5.59999990463257 400.066284179688
315993 1996 670.298034667969 60.5 4.69999980926514 352.201873779297
315993 1997 598.5 58.7999992370605 4.90000009536743 272.899993896484
315993 1998 602.979187011719 59.0999984741211 5 282.545684814453
315993 1999 466.535034179688 57.7999992370605 4.40000009536743 240.160003662109
315993 2000 444.217681884766 57.4000015258789 4 230.253875732422
315993 2001 416.426513671875 60.5 3.5 183.291625976562
315993 2002 372.184783935547 65.4000015258789 2.79999995231628 172.710784912109
315993 2003 393.090179443359 65.1999969482422 2.70000004768372 186.449203491211
315993 2004 377.142883300781 64.3000030517578 2.5 186.045181274414
315993 2005 421.649475097656 62.4000015258789 2.29999995231628 210.919876098633
315993 2006 344.361602783203 62.7999992370605 2 171.674835205078
315993 2007 278.976745605469 63.0999984741211 1.60000002384186 135.153137207031
315993 2008 247.042510986328 60.5999984741211 1.39999997615814 122.04460144043
315993 2009 219.582946777344 60.5 1.20000004768372 103.379638671875
315999 1990 NA NA NA NA
315999 1991 NA NA NA NA
315999 1992 NA NA NA NA
315999 1993 NA NA NA NA
315999 1994 NA NA NA NA
315999 1995 NA NA NA NA
315999 1996 NA NA NA NA
315999 1997 2314.19995117188 376.899993896484 24 1227.5
315999 1998 2434.12451171875 398.399993896484 25.3999996185303 1330.67858886719
315999 1999 2314.74926757812 428.399993896484 26 1274.46740722656
315999 2000 2372.02319335938 432.200012207031 27.6000003814697 1328.12976074219
315999 2001 2239.04321289062 433.700012207031 25.6000003814697 1237.12927246094
315999 2002 1453.11608886719 435.200012207031 12.8999996185303 848.747741699219
315999 2003 1349.33081054688 429 11.8999996185303 761.115173339844
315999 2004 1148.86145019531 416.799987792969 10.1999998092651 643.87744140625
315999 2005 1147.57458496094 400 9.19999980926514 628.833984375
315999 2006 839.796875 391.100006103516 7.59999990463257 445.940338134766
315999 2007 609.21533203125 380.200012207031 5.90000009536743 311.113739013672
315999 2008 539.619201660156 371.299987792969 5 278.863464355469
315999 2009 495.133148193359 357.5 4.40000009536743 236.16194152832
316110 1990 2547.1142578125 784.099975585938 12.3999996185303 1694.54541015625
316110 1991 2444 779.700012207031 11.8000001907349 1587.40478515625
316110 1992 3308.58764648438 776.799987792969 16.8999996185303 2259.90869140625
316110 1993 3527.302734375 781.799987792969 17.2000007629395 2404.16772460938
316110 1994 3140.1025390625 789.5 16.2000007629395 2238.60009765625
316110 1995 3021.84790039062 788.099975585938 15.6000003814697 2133.82202148438
316110 1996 3231.62744140625 799.200012207031 15.1000003814697 1932.42211914062
316110 1997 3576.69995117188 804.099975585938 14.8999996185303 2235.19995117188
316110 1998 3412.47412109375 816.700012207031 15.3999996185303 2099.51611328125
316110 1999 3287.29174804688 815.799987792969 15.1000003814697 2050.01025390625
316110 2000 3190.11108398438 809 15.1999998092651 1914.14990234375
316110 2001 2625.5986328125 802 13 1655.76953125
316110 2002 2394.42919921875 778.900024414062 9.5 1640.13159179688
